site_no,year,value,count
383332077111501,1991,77.34,8
383332077155401,1991,45.42,8
383332077481901,2018,26.62,1
383337077155301,1991,67.255,16
383338077205301,1982,96.42999999999999,14
383338077205302,1997,72.12,7
383338077492901,2018,15.77,1
383340076511601,1981,7.96,2
383340076511601,1983,6.642,10
383340076511601,1984,6.02,4
383340076511601,1986,8.13,2
383340076511601,1987,6.95,2
383340076511601,1988,6.785,4
383340076511601,1989,5.875,4
383340076511601,1990,6.695,4
383340076511601,1991,6.92,4
383340076511601,1992,6.390000000000001,4
383340076511601,1993,7.055,4
383340076511601,1994,6.47,4
383340076511601,1995,7.140000000000001,4
383340076511601,1996,6.4,4
383340076511601,1997,6.67,4
383340076511601,1998,6.89,4
383340076511601,1999,6.34,2
383340077000901,2005,323.43,5
383340077000901,2006,326.83,5
383340077000901,2007,334.79,5
383340077000901,2008,322.18,5
383340077000901,2009,318.7,5
383340077000901,2010,317.29,5
383340077000901,2011,312.91,5
383340077000901,2012,314.29,10
383340077000901,2013,311.76,5
383340077000901,2014,315.29,5
383340077000901,2015,311.4,5
383340077000901,2016,311.65,5
383340077000901,2017,312.88,5
383340077000901,2018,307.93,5
383340077000901,2019,312.35,5
383340077000901,2020,313.6,5
383340077000901,2021,308.5,5
383340077000901,2022,312.63,5
383340077000901,2023,312.62,5
383343077220601,1982,8.545,14
383343077220601,1991,3.77,14
383345077020701,1973,168.0,5
383346077000901,2005,271.95,5
383346077000901,2006,271.86,5
383346077000901,2007,279.25,5
383346077000901,2008,282.27,5
383346077000901,2009,284.13,5
383346077000901,2010,284.98,5
383346077000901,2011,276.01,5
383346077000901,2012,285.86,5
383346077000901,2013,285.42,5
383346077000901,2014,285.4,5
383346077000901,2015,286.16,5
383346077000901,2016,286.6,5
383346077000901,2017,287.42,5
383346077000901,2018,276.88,5
383346077000901,2019,284.21,5
383346077000901,2021,316.87,5
383346077000901,2022,324.58,5
383348076462901,2005,232.0,1
383348076595401,2005,218.95,5
383348076595401,2006,223.27000000000004,5
383348076595401,2007,222.65,5
383348076595401,2008,218.42,5
383348076595401,2009,215.34,5
383348076595401,2010,213.81,5
383348076595401,2011,210.03000000000003,5
383348076595401,2012,211.30499999999998,10
383348076595401,2013,209.6,5
383348076595401,2014,213.17,5
383348076595401,2015,212.8,5
383348076595401,2016,208.59,5
383348076595401,2017,211.13999999999996,5
383348076595401,2019,206.17,5
383348076595401,2020,209.49,5
383348076595401,2021,208.71999999999997,5
383348076595401,2022,210.67,5
383348076595401,2023,210.25,5
383349077451101,1971,20.0,2
383350077215101,1972,5.22,7
383354077121502,1992,76.0,8
383354077220801,1973,30.0,7
383354077220801,1982,36.255,14
383354077220801,1991,71.015,14
383354077452801,1971,15.0,2
383356077205601,1972,47.11,7
383356077205601,1973,46.279999999999994,98
383356077205601,1974,46.017,70
383356077205601,1975,43.205714285714286,49
383356077205601,1982,51.46999999999999,7
383359076460801,1997,124.0,1
383359077164201,1990,60.0,8
383359077164201,1991,107.81,16
383401077394601,1978,30.0,3
383401077453601,1971,3.0,2
383402077075402,1976,142.0,8
383403076594902,1989,243.0,5
383407077120501,1984,84.0,8
383407077120501,1988,95.32666666666667,48
383407077120501,1989,89.236,40
383407077120501,1990,84.62,16
383407077120501,1991,86.19,16
383409077510001,2018,60.36,1
383410077403701,2018,96.8,3
383410077494701,1979,2.0,1
383410077510201,1980,51.0,1
383412077171801,1991,114.58,16
383413077385601,2018,26.48,3
383414077122601,1971,97.0,8
383415077405401,1974,14.0,3
383419077014801,1970,139.0,7
383419077014801,2019,271.835,14
383419077014801,2020,270.03,7
383419077014801,2021,265.08,14
383419077014801,2022,258.51,14
383419077014801,2023,257.15500000000003,14
383419077014801,2024,258.925,14
383419077014801,2025,263.075,14
383420076592501,1976,200.0,6
383420076592501,1981,223.85,6
383420076592501,1982,233.85,6
383420076592501,1984,248.85,6
383420076592501,1991,255.85,6
383420076592501,1992,259.28,6
383420076592501,1993,260.57,6
383420076592501,1994,256.88,6
383420076592501,1995,255.99,12
383420076592501,1996,256.86,6
383420076592501,1997,260.58,6
383420076592501,1998,259.66,12
383420076592501,1999,260.63,12
383420076592501,2001,267.0,6
383420076592501,2003,264.13,12
383420076592501,2004,265.09,6
383420076592501,2005,274.55,6
383420076592501,2006,271.89,6
383420076592501,2007,272.72,6
383420076592501,2008,272.15,6
383420076592501,2009,269.55,6
383420076592501,2010,269.21,6
383420076592501,2011,267.9,6
383420076592501,2012,271.7,6
383420076592501,2013,270.65,6
383420076592501,2014,270.78,6
383420076592501,2015,273.95,6
383420076592501,2016,272.34,6
383420076592501,2017,273.26,6
383420076592501,2018,273.35,6
383420076592501,2019,279.84,6
383420076592501,2020,273.65,6
383420076592501,2021,276.38,6
383420076592501,2022,276.73,6
383420076592501,2023,277.74,6
383420076592502,1970,160.0,6
383420076592503,1970,160.0,6
383420076592504,1994,268.0675,24
383420076592504,1995,278.81666666666666,18
383420076592504,1996,276.575,12
383420076592504,1997,285.8,6
383420076592504,1998,290.83,6
383420076592504,1999,285.95,12
383420076592504,2000,288.36,12
383420076592504,2001,290.33,12
383420076592504,2002,336.62,12
383420076592504,2003,291.605,12
383420076592504,2004,294.34,12
383420076592504,2005,305.875,12
383420076592504,2006,302.55,6
383420076592504,2007,308.7,6
383420076592504,2008,310.96,6
383420076592504,2009,309.9,6
383420076592504,2010,316.54,6
383420076592504,2011,313.1,6
383420076592504,2012,314.76000000000005,12
383420076592504,2013,315.24,12
383420076592504,2014,317.2,6
383420076592504,2015,317.59,6
383420076592504,2016,317.46,6
383420077384501,1978,,0
383420077455201,2018,10.73,2
383420077455201,2019,13.263333333333334,6
383420077455201,2020,10.36,2
383422077114601,1970,86.295,60
383422077114601,1971,83.66333333333334,60
383422077114601,1972,80.61666666666666,60
383422077114601,1973,79.5111111111111,90
383422077114601,1974,76.79333333333332,90
383422077114601,1975,79.06090909090909,110
383422077114601,1976,76.21625,80
383422077114601,1977,77.04222222222222,90
383422077114601,1978,72.817,100
383422077114601,1979,73.37333333333332,90
383422077114601,1980,72.273,100
383422077114601,1981,72.507,100
383422077114601,1982,77.14,70
383422077114601,1983,81.00777777777778,90
383422077114601,1984,82.21625,80
383422077114601,1985,81.35333333333334,90
383422077114601,1986,82.17333333333333,120
383422077114601,1987,85.12454545454545,110
383422077114601,1988,85.37733333333334,150
383422077114601,1989,86.865,80
383422077114601,1990,86.43222222222222,90
383422077114601,1991,85.88142857142857,70
383422077114601,1992,82.51333333333334,60
383422077114601,1993,83.55454545454545,110
383422077114601,1994,82.12799999999999,100
383422077114601,1995,80.41000000000001,120
383422077114601,1996,78.73083333333334,120
383422077114601,1997,76.49833333333332,120
383422077114601,1998,74.48818181818183,110
383422077114601,1999,71.76166666666667,120
383422077114601,2000,71.87454545454545,110
383422077114601,2001,73.7657142857143,70
383422077114601,2002,71.4175,120
383422077114601,2003,68.45166666666667,120
383422077114601,2004,68.27,50
383422077114601,2005,66.235,20
383422077114601,2006,62.83,20
383422077114601,2007,59.57000000000001,20
383422077114601,2008,60.32000000000001,20
383422077114601,2009,59.935,20
383422077114601,2010,58.970000000000006,20
383422077114601,2011,58.325,20
383422077114601,2012,58.025,20
383422077114601,2013,57.81,20
383422077114601,2014,57.975,20
383422077114601,2015,56.335,20
383422077114601,2016,57.56666666666667,30
383422077114601,2017,57.58,20
383422077114601,2018,56.785000000000004,20
383422077114601,2019,56.470000000000006,20
383422077114601,2020,56.915,20
383422077114601,2021,57.45,20
383422077114601,2022,57.23,20
383422077114601,2023,58.330000000000005,20
383422077114601,2024,59.77,20
383422077114601,2025,58.165,20
383423077245901,1973,7.255,36
383423077245901,1974,5.39,60
383423077245901,1975,3.063,60
383423077245901,1977,7.3,6
383423077245901,1978,4.977142857142857,42
383423077245901,1979,2.4600000000000004,30
383423077245901,1980,1.71,12
383423077245901,1981,10.416,30
383423077245901,1982,6.054,30
383423077245901,1983,5.841666666666666,36
383423077245901,1984,3.54,30
383423077245901,1985,3.1199999999999997,6
383423077245901,1986,10.025384615384615,156
383423077245901,1987,6.00084745762712,354
383423077245901,1988,6.668571428571428,42
383423077245901,1989,5.97,24
383423077245901,1990,5.638333333333333,36
383423077245901,1991,7.22,24
383423077245901,1992,6.42,18
383423077245901,1993,4.126666666666667,18
383423077245901,1994,4.404,30
383423077245901,1995,4.366666666666666,18
383423077245901,1996,2.362,30
383423077245901,1997,5.422499999999999,24
383423077245901,1998,6.2749999999999995,24
383423077245901,1999,9.977500000000001,24
383423077245901,2000,7.3275,24
383423077245901,2001,7.955000000000001,24
383423077245901,2002,14.69111111111111,54
383423077245901,2003,4.392222222222222,54
383423077245901,2004,2.994285714285714,42
383423077245901,2005,5.7975,48
383423077245901,2006,6.126666666666667,36
383423077245901,2007,7.658333333333333,36
383423077245901,2008,7.541666666666667,36
383423077245901,2009,7.215714285714286,42
383423077245901,2010,7.739999999999999,54
383423077245901,2011,8.957142857142857,42
383423077245901,2012,6.915,48
383423077245901,2013,8.025,36
383423077245901,2014,5.4975,48
383423077245901,2015,5.618333333333333,36
383423077245901,2016,5.338333333333334,36
383423077245901,2017,8.822857142857142,42
383423077245901,2018,4.988333333333333,36
383423077245901,2019,5.453333333333333,18
383423077245901,2020,6.273333333333333,18
383423077245901,2021,6.006666666666667,18
383423077245901,2022,6.169999999999999,24
383423077245901,2023,7.416666666666667,18
383423077245901,2024,7.364999999999999,24
383423077245901,2025,9.41,18
383424077210101,1972,31.16,8
383427077014601,2009,139.55,7
383427077121001,1972,83.0,10
383427077365001,1976,30.0,9
383430077245001,1972,10.21,6
383430077245001,1973,8.646666666666667,90
383430077245001,1974,9.322,60
383430077245001,1975,7.3585714285714285,42
383430077245001,1982,11.43,6
383431076514601,1992,210.0,5
383431076551801,2021,268.08,5
383431076551801,2022,271.14,5
383431076551801,2023,272.19,5
383431076551801,2024,272.72,5
383431076551801,2025,271.48,5
383432077470501,2018,4.27,1
383432077520201,1980,32.2,1
383435076551601,1973,173.0,5
383435076551601,1974,181.43,10
383435076551601,1975,217.30499999999998,10
383435076551601,1976,195.29000000000002,10
383435076551601,1977,208.15,5
383435076551601,1978,211.25,5
383435076551601,1979,191.55,10
383435076551601,1980,176.24,10
383435076551601,1981,194.28,10
383435076551601,1982,201.2,10
383435076551601,1983,202.375,10
383435076551601,1984,203.58,5
383435076551601,1985,203.35,5
383435076551601,1986,203.51,5
383435076551601,1987,190.76500000000001,10
383435076551601,1989,201.3,5
383436076541401,1987,221.0,5
383436077250801,1997,8.93,6
383438076494901,1989,200.0,3
383439076540101,1971,181.0,5
383439077504001,1980,46.4,1
383440077214801,1972,5.06,8
383440077214801,1991,3.87,8
383441077063901,1996,45.04666666666667,120
383441077063901,1997,47.893571428571434,140
383441077063901,1998,51.793,100
383441077063901,1999,59.52661971830986,710
383441077063901,2000,59.41909090909091,110
383441077063901,2001,62.68636363636364,110
383441077063901,2002,65.96600000000001,100
383441077063901,2003,66.55428571428571,70
383441077063901,2004,68.07818181818182,110
383441077063901,2005,73.81,60
383441077063901,2006,78.595,60
383441077063901,2007,84.61,50
383441077063901,2008,89.68857142857142,70
383441077063901,2009,93.93111111111111,90
383441077063901,2010,98.72333333333333,60
383441077063901,2011,103.875,60
383441077063901,2012,109.31333333333333,60
383441077063901,2013,114.71666666666667,60
383441077063901,2014,121.10166666666667,60
383441077063901,2015,126.07166666666667,60
383441077063901,2016,130.06166666666667,60
383441077063901,2017,133.312,50
383441077063901,2018,137.03333333333333,60
383441077063901,2019,138.435,60
383441077063901,2020,141.9,70
383441077063901,2021,145.61,50
383441077063901,2022,146.48666666666668,60
383441077063901,2023,150.235,60
383441077063901,2024,154.19833333333332,60
383441077063901,2025,157.26333333333332,60
383441077065701,1976,37.0,10
383441077250601,1982,5.8149999999999995,14
383442077184501,1991,4.895,18
383445076551301,2013,204.31,10
383445076551301,2014,205.70166666666668,30
383445076551301,2015,208.04833333333332,30
383445076551301,2016,210.30166666666668,30
383445076551301,2017,212.058,25
383445076551301,2018,214.57000000000002,15
383445076551301,2019,216.81,15
383445076551301,2020,217.9142857142857,35
383445076551301,2021,218.81400000000002,25
383445076551301,2022,219.91833333333335,30
383445076551301,2023,221.085,30
383445076551301,2024,222.15333333333334,30
383445076551301,2025,223.41666666666666,30
383446077112801,1970,90.0,11
383451077472901,2018,12.83,1
383453077225001,1975,,0
383455077074401,1998,120.58,60
383455077074401,1999,121.66583333333332,120
383455077074401,2000,124.774,100
383455077074401,2001,125.09166666666667,120
383455077074401,2002,127.495,100
383455077074401,2003,127.45857142857143,70
383455077074401,2004,130.83833333333334,60
383455077074401,2005,131.53333333333333,60
383455077074401,2006,135.16333333333333,60
383455077074401,2007,137.762,50
383455077074401,2008,136.34857142857143,70
383455077074401,2009,132.08375,80
383455077074401,2010,130.67000000000002,60
383455077074401,2011,123.695,60
383455077074401,2012,119.42166666666667,60
383455077074401,2013,120.60166666666666,60
383455077074401,2014,119.96333333333334,60
383455077074401,2015,119.58333333333333,60
383455077074401,2016,119.00833333333334,60
383455077074401,2017,118.28,50
383455077074401,2018,118.20142857142858,70
383455077074401,2019,118.15799999999999,50
383455077074401,2020,118.58857142857141,70
383455077074401,2021,119.398,50
383455077074401,2022,119.00166666666668,60
383455077074401,2023,119.43833333333333,60
383455077074401,2024,119.59333333333332,60
383455077074401,2025,120.175,60
383455077411701,2018,3.1,3
383455077463101,2017,15.884,5
383455077463101,2018,14.684999999999999,4
383455077463101,2019,10.623333333333333,3
383455077463101,2020,8.305,2
383455077463101,2021,12.55,1
383500077222201,1972,27.59,8
383500077222201,1982,27.13,8
383500077222201,1991,27.775,16
383500077245701,1972,25.689999999999998,14
383500077245701,1973,24.212000000000003,105
383500077245701,1974,25.8,14
383500077245701,1975,24.0,7
383501077112501,1971,83.0,11
383501077113601,1970,150.0,10
383502076565101,1975,210.23,6
383502076565101,1981,232.04,6
383502076565101,1982,235.34,6
383502076565101,1983,236.78,12
383502076565101,1984,238.92999999999998,12
383502076565101,1985,244.26666666666668,18
383502076565101,1986,247.01999999999998,12
383502076565101,1987,246.92,6
383502076565101,1988,246.10500000000002,12
383502076565101,1989,247.62,12
383502076565101,1991,254.29,6
383502076565101,1992,254.1,6
383502076565101,1993,257.4,6
383502076565101,1994,256.27,12
383502076565101,1995,261.55,6
383502076565101,1997,260.4,6
383502076565101,1998,263.61,12
383502076565101,1999,264.86,12
383502076565101,2000,264.375,12
383502076565101,2001,262.17,12
383502076565101,2002,268.065,12
383502076565101,2003,266.65500000000003,12
383502076565101,2004,266.955,12
383502076565101,2005,271.11,6
383502076565101,2006,271.6,6
383502076565101,2007,272.59,6
383502076565101,2008,272.67,6
383502076565101,2010,268.38,6
383502076565101,2011,269.32,6
383502076565101,2012,270.265,12
383502076565101,2013,270.38,12
383502076565101,2014,271.58,6
383502076565101,2015,274.01,6
383502076565101,2016,275.21,6
383502076565101,2017,278.57,6
383502076565101,2018,278.03,6
383502076565101,2020,275.88,6
383502076565101,2021,277.77,6
383502076565101,2022,280.04,6
383502076565101,2023,281.3,12
383502076565101,2024,281.55,6
383502076565101,2025,280.36,6
383502076565102,2009,271.77,6
383502077005101,1997,267.0,8
383504077363101,2018,39.36,4
383505077101006,1993,194.0,10
383506076552401,1977,206.0,6
383506077225101,1975,25.994,40
383506077225101,1982,31.7,8
383507076553401,1996,318.0,6
383507076553401,2003,104.34999999999998,6
383507076553401,2004,101.5,6
383508076540701,1983,200.5,5
383508076540701,1984,210.98000000000002,35
383508076540701,1985,218.56833333333333,30
383508076540701,1986,229.195,10
383508076540701,1988,270.88500000000005,10
383508076540701,1989,279.52,25
383508076540701,1990,296.74666666666667,75
383508076540701,1991,309.8486666666667,75
383508076540701,1992,295.88666666666666,60
383508076540701,1993,310.68,70
383508076540701,1994,322.95916666666665,60
383508076540701,1995,322.374375,80
383508076540701,1996,324.087,100
383508076540701,1997,326.99285714285713,70
383508076540701,1998,329.5430769230769,65
383508076540701,1999,329.2376923076923,65
383508076540701,2000,332.6733333333333,45
383508076540701,2001,340.1946153846154,65
383508076540701,2002,332.01,55
383508076540701,2003,336.8914285714286,35
383508076540701,2004,316.37,35
383508076540701,2005,326.3566666666667,30
383508076540701,2006,322.5571428571429,35
383508076540701,2007,336.12199999999996,25
383508076540701,2008,334.3566666666667,30
383508076540701,2009,342.445,30
383508076540701,2010,330.48833333333334,30
383508076540701,2011,322.9916666666667,30
383508076540701,2012,333.8949999999999,30
383508076540701,2013,333.42,30
383508076540701,2014,334.2866666666667,30
383508076540701,2015,330.7416666666667,30
383508076540701,2016,327.01,30
383508076540701,2017,325.828,25
383508076540701,2018,316.68666666666667,30
383508076540701,2019,324.4,15
383508076540701,2020,328.4683333333333,30
383508076540701,2021,325.596,25
383508076540701,2022,321.8366666666667,30
383508076540701,2023,319.045,30
383508076540701,2024,328.78499999999997,30
383508076540701,2025,330.53,30
383508076540702,1984,207.0,5
383508076540703,1985,231.55,10
383508076540703,1986,233.41833333333335,30
383508076540703,1988,230.205,10
383508076540703,1989,233.49599999999998,25
383508076540703,1990,232.33857142857144,35
383508076540703,1991,232.126,75
383508076540703,1992,232.82285714285715,70
383508076540703,1993,236.196,75
383508076540703,1994,236.77866666666668,75
383508076540703,1995,241.52823529411768,85
383508076540703,1996,241.89894736842106,95
383508076540703,1997,243.53900000000002,100
383508076540703,1998,247.195,90
383508076540703,1999,248.0875,100
383508076540703,2000,248.17538461538462,65
383508076540703,2001,248.8309090909091,55
383508076540703,2002,254.84777777777776,45
383508076540703,2003,254.04333333333335,30
383508076540703,2004,255.60333333333335,30
383508076540703,2005,258.0833333333333,15
383508076540703,2006,260.242,25
383508076540703,2007,263.072,25
383508076540703,2008,261.4,30
383508076540703,2009,257.92833333333334,30
383508076540703,2010,257.77166666666665,30
383508076540703,2011,260.1816666666667,30
383508076540703,2012,262.405,30
383508076540703,2013,261.84666666666664,30
383508076540703,2014,263.1,30
383508076540703,2015,263.2475,20
383508076540704,1987,7.0,5
383508076540704,1990,5.997272727272728,55
383508076540704,1991,7.19,45
383508077004201,1972,154.0,8
383509076540301,2021,229.732,25
383509076540301,2022,230.6616666666667,30
383509076540301,2023,231.79142857142855,35
383509076540301,2024,232.84,35
383509076540301,2025,234.11666666666667,30
383511076575501,1987,242.0,6
383514077242601,2002,29.28,8
383514077242601,2005,18.825,32
383514077242601,2006,20.48,24
383514077242601,2007,21.91,8
383514077242601,2008,20.72,8
383514077242601,2009,14.105,16
383514077242601,2010,20.01,8
383514077242601,2011,23.013333333333332,24
383514077242601,2012,21.89,8
383514077242601,2013,21.5,8
383520077012601,1978,188.5,8
383520077151501,1988,25.0,10
383520077151501,1991,14.61,20
383524077094401,1987,117.45,10
383524077094401,1988,123.19117647058823,170
383524077094401,1989,123.63777777777777,90
383524077094401,1990,120.8875,80
383524077094401,1991,121.125,60
383524077094401,1992,114.425,40
383524077094401,1993,117.125,80
383524077094401,1994,116.396,100
383524077094401,1995,116.48666666666666,120
383524077094401,1996,113.16,120
383524077094401,1997,112.44538461538461,130
383524077094401,1998,109.29857142857144,70
383524077111802,1988,117.62384615384616,130
383524077111802,1989,117.92666666666666,90
383524077111802,1990,117.15374999999999,80
383524077111802,1991,115.03555555555556,90
383524077111802,1992,112.898,50
383524077111802,1993,115.418,100
383524077111802,1994,113.913,100
383524077111802,1995,113.54666666666667,120
383524077111802,1996,113.02083333333333,120
383524077111802,1997,110.1675,120
383524077111802,1998,108.55545454545455,110
383524077111802,1999,108.86666666666666,120
383524077111802,2000,109.23200000000001,50
383526077473901,2018,35.56,1
383527077145101,1991,2.9,20
383533077104002,1972,150.0,10
383534077001901,1976,198.0,9
383534077103901,1970,128.0,10
383535077210901,1972,30.555,18
383535077210901,1973,28.47,387
383535077210901,1974,26.49125,720
383535077210901,1975,24.062124999999998,720
383535077210901,1976,26.694683544303796,711
383535077210901,1977,28.67816666666667,540
383535077210901,1978,24.256,45
383535077210901,1979,22.39,18
383535077210901,1980,21.855,18
383536076473601,1978,180.0,2
383536076473601,1979,178.45,2
383536076473601,1980,175.15,2
383536076473601,1982,192.54,2
383536076473601,1983,195.32,4
383536076473601,1984,200.125,4
383536076473601,1985,199.265,4
383536076473601,1986,205.05,4
383536076473601,1987,203.635,4
383536076473601,1988,204.18,4
383536076473601,1989,205.54500000000002,4
383536076473601,1990,207.39,4
383536076473601,1991,207.805,4
383536076473601,1992,209.415,4
383536076473601,1993,211.57999999999998,4
383536076473601,1994,214.095,4
383536076473601,1995,217.93,4
383536076473601,1996,219.84,4
383536076473601,1997,221.41,4
383536076473601,1998,226.39,4
383536076473601,1999,227.23000000000002,4
383536076473601,2000,228.3,4
383536076473601,2001,227.3,4
383536076473601,2002,231.255,4
383536076473601,2003,231.825,4
383536076473601,2004,232.24,4
383536076473601,2005,237.64,2
383536076473601,2006,239.56,2
383536076473601,2007,242.8,2
383536076473601,2008,243.3,2
383536076473601,2009,242.15,2
383536076473601,2010,243.86,2
383536076473601,2011,243.72,2
383536076473601,2012,242.48000000000002,4
383536076473601,2013,241.845,4
383536076473601,2014,243.92,2
383536076473601,2015,244.19,2
383539077095802,1970,163.595,60
383539077095802,1971,159.925,60
383539077095802,1972,151.20833333333334,60
383539077095802,1973,145.3788888888889,90
383539077095802,1974,149.13666666666666,90
383539077095802,1975,154.7309090909091,110
383539077095802,1976,146.9275,80
383539077095802,1977,143.16,90
383539077095802,1978,137.35,100
383539077095802,1979,139.26999999999998,90
383539077095802,1980,138.966,100
383539077095802,1981,136.79666666666668,90
383539077095802,1982,150.33857142857144,70
383539077095802,1983,155.32888888888888,90
383539077095802,1984,159.01875,80
383539077095802,1985,163.43857142857144,70
383539077095802,1986,163.9575,40
383540077365701,1994,24.21,4
383540077484901,1980,38.2,1
383541077233701,1972,16.98,8
383542077461601,2018,32.98,1
383546076472401,1995,225.0,2
383546077185201,1991,38.57,20
383548077091101,1984,95.8,10
383550076562102,1972,180.0,7
383551077221601,1973,0.4275,36
383551077221601,1974,1.9088888888888889,81
383551077221601,1975,-0.13285714285714287,63
383551077221601,1991,0.875,18
383551077500601,1980,10.0,1
383552077100401,1992,153.53,10
383552077153601,1991,121.62,20
383552077211601,1972,27.52,9
383552077211601,1991,20.380000000000003,18
383552077455001,2018,6.67,1
383553076562001,1978,216.35,7
383553076562001,1985,254.05,7
383553076562001,1986,257.5,7
383553076562001,1987,254.695,14
383553076562001,1988,258.895,14
383553076562001,1989,255.785,14
383553076562001,1990,252.67,7
383553076562001,1993,260.98,7
383553076562001,1995,266.375,14
383553076562001,1996,268.57,7
383553076562001,1997,268.86,7
383553076562001,1998,278.36,7
383553076562001,1999,278.79,7
383553076562001,2000,275.21,7
383553076562002,1989,298.0,7
383553076562002,1991,351.07,7
383553076562002,1995,366.175,14
383553076562002,1996,377.50999999999993,14
383553076562002,1997,378.64,7
383553076562002,1998,384.16,7
383553076562002,1999,350.03000000000003,7
383553076562002,2000,359.325,14
383553076562002,2001,382.93499999999995,14
383553076562002,2002,399.94,7
383553076562002,2003,366.43,7
383553076562002,2004,401.27,7
383553076562002,2005,407.00999999999993,7
383553076562002,2006,406.62,7
383553076562002,2007,428.44,7
383553076562002,2008,408.86,7
383553076562002,2009,423.68,7
383553076562002,2010,414.18,7
383553076562002,2011,406.85,7
383553076562002,2013,406.88,7
383553076562002,2014,412.69,7
383553076562002,2015,401.8,7
383553076562002,2020,371.05,7
383553076562002,2021,361.65,7
383553076562002,2022,402.57,7
383553076562002,2023,398.55,7
383553076562002,2024,400.81,7
383553076562002,2025,399.50999999999993,7
383553077032401,1996,47.16230769230769,117
383553077032401,1997,51.512352941176474,153
383553077032401,1998,55.373999999999995,90
383553077032401,1999,58.63411764705883,153
383553077032401,2000,61.98555555555556,81
383553077032401,2001,66.29181818181819,99
383553077032401,2002,69.25555555555556,81
383553077032401,2003,69.79666666666667,54
383553077032401,2004,71.11250000000001,72
383553077032401,2005,75.58,18
383553077032401,2006,79.345,18
383553077032401,2007,81.3,27
383553077032401,2008,92.52000000000001,18
383553077032401,2009,97.82,18
383553077032401,2010,102.53,18
383553077032401,2011,106.29,18
383553077032401,2012,111.51,18
383553077032401,2013,116.38000000000001,18
383553077032401,2014,126.32,18
383553077032401,2015,132.05,18
383553077032401,2016,135.305,18
383553077032401,2017,139.35000000000002,18
383553077032401,2018,143.89666666666668,27
383553077032401,2019,145.395,18
383553077032401,2020,149.74,18
383553077032401,2021,152.575,18
383553077032401,2022,155.26000000000002,18
383553077032401,2023,160.61,18
383553077032401,2024,165.23,18
383553077032401,2025,169.69,18
383553077153701,1988,100.0,10
383554077085601,1979,82.0,10
383554077085601,1981,81.08,10
383554077085601,1982,107.9,20
383554077085601,1983,107.02000000000001,10
383554077085601,1984,115.55,20
383554077085601,1985,113.35,10
383554077085601,1986,111.51000000000002,10
383554077085601,1988,113.55333333333333,60
383554077085601,1989,129.225,20
383554077085601,1990,138.375,20
383554077085601,1991,138.945,20
383554077085601,1992,134.05,10
383554077085601,1993,136.585,20
383554077085601,1994,176.695,20
383554077085601,1995,156.75,20
383554077085601,1996,162.08,10
383555077055501,1971,190.0,10
383556076505201,2013,206.01,6
383556076505201,2014,206.77333333333334,36
383556076505201,2015,209.52666666666667,36
383556076505201,2016,211.58166666666668,36
383556076505201,2017,213.24800000000002,30
383556076505201,2018,214.3466666666667,36
383556076505201,2019,216.046,30
383556076505201,2020,217.1542857142857,42
383556076505201,2021,218.37800000000001,30
383556076505201,2022,219.755,24
383556076505201,2023,220.745,36
383556076505201,2024,222.02166666666665,36
383556076505201,2025,223.52166666666665,36
383556077461501,2018,25.88,1
383556077461501,2019,29.24333333333333,3
383556077461501,2020,25.24,1
383558076524501,1981,223.0,6
383558076524501,1985,249.6,6
383558076524501,1987,246.72,6
383558076524501,1988,238.38,12
383558076524501,1989,237.19999999999996,6
383558076524501,1990,243.34,12
383558076524501,1991,240.29999999999998,12
383558076524501,1992,243.17,6
383558076524501,1993,251.71,6
383558076524501,1994,250.96,6
383558076524501,1995,262.53000000000003,12
383558076524501,1996,259.09,6
383558076524501,1997,262.31,6
383558076524501,2000,260.03000000000003,12
383601076591101,1977,212.0,10
383602077455301,2018,13.69,1
383606077092101,1971,102.0,10
383606077092101,1992,110.8,10
383606077092101,1993,117.92,10
383606077092101,1994,119.67,10
383606077092101,1995,111.23999999999998,20
383606077092101,1996,107.38,20
383606077092101,1997,107.02000000000001,10
383606077092101,1998,107.84,10
383606077092101,1999,104.675,20
383606077092101,2000,109.8,20
383606077092101,2001,101.88000000000001,20
383606077092101,2002,91.06,20
383606077092101,2003,102.775,20
383606077092101,2004,97.095,20
383606077092101,2005,103.80999999999999,10
383606077211801,1972,48.42,10
383606077494801,1980,10.0,1
383607077245301,1972,31.71,8
383607077245301,1982,37.605000000000004,16
383607077245301,1991,33.135000000000005,16
383610076594001,1982,225.8,10
383610077211301,1972,30.95,10
383610077211301,1991,20.029999999999998,20
383614077075801,1997,195.0,10
383614077075802,1997,197.0,10
383617077015702,1994,280.0,10
383617077015702,1995,286.55,10
383617077015702,1996,286.05,20
383617077015702,1997,288.325,20
383617077015702,1998,291.47999999999996,20
383617077015702,1999,295.23999999999995,20
383617077015702,2000,296.13,20
383617077015702,2001,301.92,20
383617077015702,2002,306.54499999999996,20
383617077015702,2003,308.22,10
383617077015702,2004,311.3,20
383617077015702,2005,325.2,10
383617077015702,2006,323.28,10
383617077015702,2007,333.77,10
383620077015701,1972,188.0,10
383621076462801,2009,194.41,4
383621076462801,2010,199.92666666666665,12
383621076462801,2011,208.8083333333333,12
383621076462801,2012,212.07833333333335,12
383621076462801,2013,215.85,12
383621076462801,2014,219.61166666666668,12
383621076462801,2015,221.65666666666667,12
383621076462801,2016,221.71,12
383621076462801,2017,222.02800000000002,10
